,gene_id,gene_name,gene_ontology
47943,b3180,yhbY,rRNA 5'-end processing
47944,b3180,yhbY,RNA binding
47945,b3180,yhbY,RNA binding
47946,b3180,yhbY,protein binding
47947,b3180,yhbY,protein binding
47948,b3180,yhbY,preribosome binding
47949,b3180,yhbY,cytoplasm
47950,b3180,yhbY,cytoplasm
47951,b3180,yhbY,cytosol
47952,b4040,ubiA,ubiquinone biosynthetic process
47953,b4040,ubiA,4-hydroxybenzoate decaprenyltransferase activity
47954,b4040,ubiA,prenyltransferase activity
47955,b4040,ubiA,4-hydroxybenzoate octaprenyltransferase activity
47956,b4040,ubiA,4-hydroxybenzoate octaprenyltransferase activity
47957,b4040,ubiA,4-hydroxybenzoate octaprenyltransferase activity
47958,b4040,ubiA,4-hydroxybenzoate octaprenyltransferase activity
47959,b4040,ubiA,transferase activity
47960,b4040,ubiA,"transferase activity, transferring alkyl or aryl (other than methyl) groups"
47961,b4040,ubiA,"transferase activity, transferring alkyl or aryl (other than methyl) groups"
47962,b4040,ubiA,4-hydroxybenzoate nonaprenyltransferase activity
47963,b4040,ubiA,ubiquinone biosynthetic process
47964,b4040,ubiA,ubiquinone biosynthetic process
47965,b4040,ubiA,ubiquinone biosynthetic process
47966,b4040,ubiA,plasma membrane
47967,b4040,ubiA,plasma membrane
47968,b4040,ubiA,plasma membrane
47969,b4040,ubiA,plasma membrane
47970,b4040,ubiA,plasma membrane
47971,b4040,ubiA,membrane
47972,b4040,ubiA,membrane
47973,b4040,ubiA,ubiquinone biosynthetic process
47974,b4040,ubiA,4-hydroxybenzoate octaprenyltransferase activity
47975,b1617,uidA,glucuronoside catabolic process
47976,b1617,uidA,"hydrolase activity, hydrolyzing O-glycosyl compounds"
47977,b1617,uidA,beta-glucuronidase activity
47978,b1617,uidA,beta-glucuronidase activity
47979,b1617,uidA,beta-glucuronidase activity
47980,b1617,uidA,hydrolase activity
47981,b1617,uidA,"hydrolase activity, acting on glycosyl bonds"
47982,b1617,uidA,identical protein binding
47983,b1617,uidA,carbohydrate metabolic process
47984,b1617,uidA,metabolic process
47985,b1617,uidA,organic substance metabolic process
47986,b1617,uidA,cytosol
47987,b1617,uidA,protein-containing complex
47988,b1617,uidA,carbohydrate binding
47989,b1617,uidA,beta-glucuronidase activity
47990,b1617,uidA,glucuronoside catabolic process
47991,b1139,lit,regulation of translational elongation
47992,b1139,lit,peptidase activity
47993,b1139,lit,peptidase activity
47994,b1139,lit,hydrolase activity
47995,b1139,lit,proteolysis
47996,b1139,lit,plasma membrane
47997,b1139,lit,plasma membrane
47998,b1139,lit,membrane
47999,b3693,dgoK,D-galactonate catabolic process
48000,b3693,dgoK,D-galactonate catabolic process
48001,b3693,dgoK,nucleotide binding
48002,b3693,dgoK,ATP binding
48003,b3693,dgoK,2-dehydro-3-deoxygalactonokinase activity
48004,b3693,dgoK,2-dehydro-3-deoxygalactonokinase activity
48005,b3693,dgoK,2-dehydro-3-deoxygalactonokinase activity
48006,b3693,dgoK,2-dehydro-3-deoxygalactonokinase activity
48007,b3693,dgoK,kinase activity
48008,b3693,dgoK,transferase activity
48009,b3693,dgoK,phosphorylation
48010,b3693,dgoK,D-galactonate catabolic process
48011,b3693,dgoK,D-galactonate catabolic process
48012,b3693,dgoK,carbohydrate phosphorylation
48013,b2184,radD,postreplication repair
48014,b2184,radD,double-strand break repair
48015,b2184,radD,response to xenobiotic stimulus
48016,b2184,radD,response to ionizing radiation
48017,b2184,radD,cell division
48018,b2184,radD,nucleotide binding
48019,b2184,radD,DNA binding
48020,b2184,radD,DNA binding
48021,b2184,radD,single-stranded DNA binding
48022,b2184,radD,helicase activity
48023,b2184,radD,protein binding
48024,b2184,radD,ATP binding
48025,b2184,radD,ATP binding
48026,b2184,radD,zinc ion binding
48027,b2184,radD,hydrolase activity
48028,b2184,radD,hydrolase activity
48029,b2184,radD,ATP hydrolysis activity
48030,b2184,radD,ATP hydrolysis activity
48031,b2184,radD,metal ion binding
48032,b2184,radD,DNA repair
48033,b2184,radD,translation
48034,b2184,radD,DNA damage response
48035,b2184,radD,ATP hydrolysis activity
48036,b2184,radD,DNA binding
48037,b3690,cbrA,bacteriocin immunity
48038,b3690,cbrA,flavin adenine dinucleotide binding
48039,b3690,cbrA,FAD binding
48040,b3689,yidR,galacturonate catabolic process
48041,b2180,yejF,oligopeptide transmembrane transport
48042,b2180,yejF,microcin transport
48043,b2180,yejF,nucleotide binding
48044,b2180,yejF,nucleotide binding
48045,b2180,yejF,protein binding
48046,b2180,yejF,protein binding
48047,b2180,yejF,ATP binding
48048,b2180,yejF,ATP binding
48049,b2180,yejF,ATP binding
48050,b2180,yejF,ATP hydrolysis activity
48051,b2180,yejF,ATPase-coupled transmembrane transporter activity
48052,b2180,yejF,peptide transport
48053,b2180,yejF,peptide transport
48054,b2180,yejF,microcin transport
48055,b2180,yejF,plasma membrane
48056,b2180,yejF,"ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing"
48057,b2180,yejF,transmembrane transporter activity
48058,b2180,yejF,oligopeptide transmembrane transport
48059,b2180,yejF,plasma membrane
48060,b2179,yejE,oligopeptide transmembrane transport
48061,b2179,yejE,microcin transport
48062,b2179,yejE,peptide transport
48063,b2179,yejE,microcin transport
48064,b2179,yejE,transmembrane transport
48065,b2179,yejE,plasma membrane
48066,b2179,yejE,plasma membrane
48067,b2179,yejE,plasma membrane
48068,b2179,yejE,plasma membrane
48069,b2179,yejE,plasma membrane
48070,b2179,yejE,plasma membrane
48071,b2179,yejE,membrane
48072,b2179,yejE,membrane
48073,b2179,yejE,"ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing"
48074,b2179,yejE,microcin transport
48075,b3683,glvC,carbohydrate transport
48076,b3683,glvC,protein-N(PI)-phosphohistidine-sugar phosphotransferase activity
48077,b3683,glvC,carbohydrate transport
48078,b3683,glvC,phosphoenolpyruvate-dependent sugar phosphotransferase system
48079,b3683,glvC,phosphoenolpyruvate-dependent sugar phosphotransferase system
48080,b3683,glvC,plasma membrane
48081,b3683,glvC,plasma membrane
48082,b3683,glvC,plasma membrane
48083,b3683,glvC,plasma membrane
48084,b3683,glvC,plasma membrane
48085,b3683,glvC,membrane
48086,b3683,glvC,membrane
48087,b3683,glvC,phosphoenolpyruvate-dependent sugar phosphotransferase system
48088,b3683,glvC,protein-phosphocysteine-sugar phosphotransferase activity
48089,b2177,yejA,oligopeptide transport
48090,b2177,yejA,microcin transport
48091,b2177,yejA,peptide transport
48092,b2177,yejA,microcin transport
48093,b2177,yejA,transmembrane transport
48094,b2177,yejA,outer membrane-bounded periplasmic space
48095,b2177,yejA,outer membrane-bounded periplasmic space
48096,b2177,yejA,outer membrane-bounded periplasmic space
48097,b2177,yejA,"ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing"
48098,b2177,yejA,ATP-binding cassette (ABC) transporter complex
48099,b2177,yejA,microcin transport
48100,b2177,yejA,outer membrane-bounded periplasmic space
48101,b2177,yejA,peptide transmembrane transporter activity
48109,b1637,tyrS,tyrosyl-tRNA aminoacylation
48110,b1637,tyrS,nucleotide binding
48111,b1637,tyrS,nucleotide binding
48112,b1637,tyrS,RNA binding
48113,b1637,tyrS,RNA binding
48114,b1637,tyrS,aminoacyl-tRNA ligase activity
48115,b1637,tyrS,aminoacyl-tRNA ligase activity
48116,b1637,tyrS,aminoacyl-tRNA ligase activity
48117,b1637,tyrS,tyrosine-tRNA ligase activity
48118,b1637,tyrS,tyrosine-tRNA ligase activity
48119,b1637,tyrS,tyrosine-tRNA ligase activity
48120,b1637,tyrS,tyrosine-tRNA ligase activity
48121,b1637,tyrS,tyrosine-tRNA ligase activity
48122,b1637,tyrS,tyrosine-tRNA ligase activity
48123,b1637,tyrS,ATP binding
48124,b1637,tyrS,ATP binding
48125,b1637,tyrS,ATP binding
48126,b1637,tyrS,ligase activity
48127,b1637,tyrS,protein homodimerization activity
48128,b1637,tyrS,translation
48129,b1637,tyrS,tRNA aminoacylation for protein translation
48130,b1637,tyrS,tRNA aminoacylation for protein translation
48131,b1637,tyrS,tyrosyl-tRNA aminoacylation
48132,b1637,tyrS,tyrosyl-tRNA aminoacylation
48133,b1637,tyrS,cytoplasm
48134,b1637,tyrS,cytoplasm
48135,b1637,tyrS,cytoplasm
48136,b1637,tyrS,cytosol
48137,b1637,tyrS,cytosol
48138,b1637,tyrS,membrane
48139,b1637,tyrS,tRNA aminoacylation
48140,b1637,tyrS,tyrosine-tRNA ligase activity
48141,b1637,tyrS,cytosol
48142,b3606,trmL,wobble position cytosine ribose methylation
48143,b3606,trmL,wobble position uridine ribose methylation
48144,b3606,trmL,RNA binding
48145,b3606,trmL,methyltransferase activity
48146,b3606,trmL,methyltransferase activity
48147,b3606,trmL,RNA methyltransferase activity
48148,b3606,trmL,tRNA methyltransferase activity
48149,b3606,trmL,S-adenosylmethionine-dependent methyltransferase activity
48150,b3606,trmL,transferase activity
48151,b3606,trmL,protein homodimerization activity
48152,b3606,trmL,tRNA (uracil-2'-O-)-methyltransferase activity
48153,b3606,trmL,tRNA (cytosine-2'-O-)-methyltransferase activity
48154,b3606,trmL,RNA methylation
48155,b3606,trmL,RNA processing
48156,b3606,trmL,tRNA processing
48157,b3606,trmL,tRNA methylation
48158,b3606,trmL,methylation
48159,b3606,trmL,cytoplasm
48160,b3606,trmL,cytoplasm
48161,b3606,trmL,cytoplasm
48162,b3606,trmL,wobble position cytosine ribose methylation
48163,b3606,trmL,wobble position uridine ribose methylation
48164,b2581,yfiF,RNA binding
48165,b2581,yfiF,protein binding
48166,b2581,yfiF,protein binding
48167,b2581,yfiF,protein binding
48168,b2581,yfiF,methyltransferase activity
48169,b2581,yfiF,methyltransferase activity
48170,b2581,yfiF,RNA methyltransferase activity
48171,b2581,yfiF,transferase activity
48172,b2581,yfiF,RNA methylation
48173,b2581,yfiF,RNA processing
48174,b2581,yfiF,methylation
48175,b2581,yfiF,cytoplasm
48176,b2581,yfiF,cytosol
48177,b2581,yfiF,cytosol
48178,b2581,yfiF,RNA methyltransferase activity
48179,b3651,trmH,tRNA guanine ribose methylation
48180,b3651,trmH,tRNA methylation
48181,b3651,trmH,tRNA binding
48182,b3651,trmH,tRNA binding
48183,b3651,trmH,RNA binding
48184,b3651,trmH,RNA binding
48185,b3651,trmH,methyltransferase activity
48186,b3651,trmH,methyltransferase activity
48187,b3651,trmH,RNA methyltransferase activity
48188,b3651,trmH,tRNA (guanosine-2'-O-)-methyltransferase activity
48189,b3651,trmH,tRNA (guanosine-2'-O-)-methyltransferase activity
48190,b3651,trmH,tRNA (guanosine-2'-O-)-methyltransferase activity
48191,b3651,trmH,tRNA (guanosine-2'-O-)-methyltransferase activity
48192,b3651,trmH,tRNA (guanosine-2'-O-)-methyltransferase activity
48193,b3651,trmH,tRNA (guanosine-2'-O-)-methyltransferase activity
48194,b3651,trmH,transferase activity
48195,b3651,trmH,tRNA (uracil-2'-O-)-methyltransferase activity
48196,b3651,trmH,tRNA guanine ribose methylation
48197,b3651,trmH,RNA processing
48198,b3651,trmH,tRNA processing
48199,b3651,trmH,tRNA methylation
48200,b3651,trmH,methylation
48201,b3651,trmH,tRNA (guanosine-2'-O-)-methyltransferase activity
48202,b3651,trmH,tRNA guanine ribose methylation
48203,b3680,yidL,DNA binding
48204,b3680,yidL,DNA-binding transcription factor activity
48205,b3680,yidL,sequence-specific DNA binding
48206,b3680,yidL,regulation of DNA-templated transcription
48207,b3679,yidK,galactose metabolic process
48208,b3679,yidK,symporter activity
48209,b3679,yidK,transmembrane transporter activity
48210,b3679,yidK,monoatomic ion transport
48211,b3679,yidK,sodium ion transport
48212,b3679,yidK,transmembrane transport
48213,b3679,yidK,glucose transmembrane transport
48214,b3679,yidK,plasma membrane
48215,b3679,yidK,plasma membrane
48216,b3679,yidK,plasma membrane
48217,b3679,yidK,plasma membrane
48218,b3679,yidK,membrane
48219,b3679,yidK,membrane
48220,b3679,yidK,glucose:sodium symporter activity
48221,b3679,yidK,plasma membrane
48222,b3678,yidJ,sulfuric ester hydrolase activity
48223,b3678,yidJ,hydrolase activity
48224,b3678,yidJ,metal ion binding
48225,b3678,yidJ,arylsulfatase activity
48226,b3677,yidI,plasma membrane
48227,b3677,yidI,plasma membrane
48228,b3677,yidI,plasma membrane
48229,b3677,yidI,plasma membrane
48230,b3677,yidI,membrane
48231,b3674,yidF,oxidoreductase activity
48232,b3673,emrD,xenobiotic detoxification by transmembrane export across the plasma membrane
48233,b3673,emrD,transmembrane transporter activity
48234,b3673,emrD,xenobiotic transmembrane transporter activity
48235,b3673,emrD,xenobiotic transport
48236,b3673,emrD,transmembrane transport
48237,b3673,emrD,plasma membrane
48238,b3673,emrD,plasma membrane
48239,b3673,emrD,plasma membrane
48240,b3673,emrD,plasma membrane
48241,b3673,emrD,plasma membrane
48242,b3673,emrD,plasma membrane
48243,b3673,emrD,membrane
48244,b3673,emrD,membrane
48245,b3673,emrD,xenobiotic detoxification by transmembrane export across the plasma membrane
48246,b3673,emrD,transmembrane transporter activity
48263,b3664,adeQ,adenine transport
48264,b3664,adeQ,nucleobase transmembrane transporter activity
48265,b3664,adeQ,nucleobase transmembrane transporter activity
48266,b3664,adeQ,adenine transmembrane transporter activity
48267,b3664,adeQ,transmembrane transporter activity
48268,b3664,adeQ,transmembrane transport
48269,b3664,adeQ,purine nucleobase transmembrane transport
48270,b3664,adeQ,plasma membrane
48271,b3664,adeQ,plasma membrane
48272,b3664,adeQ,plasma membrane
48273,b3664,adeQ,plasma membrane
48274,b3664,adeQ,membrane
48275,b3664,adeQ,membrane
48276,b3664,adeQ,adenine transmembrane transporter activity
48277,b3664,adeQ,plasma membrane
48278,b1629,rsxC,electron transfer activity
48279,b1629,rsxC,metal ion binding
48280,b1629,rsxC,iron-sulfur cluster binding
48281,b1629,rsxC,"4 iron, 4 sulfur cluster binding"
48282,b1629,rsxC,"4 iron, 4 sulfur cluster binding"
48283,b1629,rsxC,electron transport chain
48284,b1629,rsxC,plasma membrane
48285,b1629,rsxC,plasma membrane
48286,b1629,rsxC,plasma membrane
48287,b1629,rsxC,plasma membrane
48288,b1629,rsxC,membrane
48289,b1629,rsxC,membrane
48290,b1629,rsxC,cellular anatomical entity
48291,b2176,pdeN,hydrolase activity
48292,b2176,pdeN,cyclic-guanylate-specific phosphodiesterase activity
48293,b2176,pdeN,cyclic-guanylate-specific phosphodiesterase activity
48294,b2176,pdeN,cyclic-guanylate-specific phosphodiesterase activity
48295,b2176,pdeN,cytosol
48296,b2176,pdeN,plasma membrane
48297,b2176,pdeN,plasma membrane
48298,b2176,pdeN,plasma membrane
48299,b2176,pdeN,plasma membrane
48300,b2176,pdeN,plasma membrane
48301,b2176,pdeN,membrane
48302,b2176,pdeN,outer membrane-bounded periplasmic space
48303,b2174,lpxT,transferase activity
48304,b2174,lpxT,"phosphotransferase activity, phosphate group as acceptor"
48305,b2174,lpxT,"phosphotransferase activity, phosphate group as acceptor"
48306,b2174,lpxT,undecaprenyl-diphosphatase activity
48307,b2174,lpxT,lipopolysaccharide biosynthetic process
48308,b2174,lpxT,lipopolysaccharide biosynthetic process
48309,b2174,lpxT,lipid A biosynthetic process
48310,b2174,lpxT,Gram-negative-bacterium-type cell outer membrane assembly
48311,b2174,lpxT,response to bile acid
48312,b2174,lpxT,plasma membrane
48313,b2174,lpxT,plasma membrane
48314,b2174,lpxT,plasma membrane
48315,b2174,lpxT,plasma membrane
48316,b2174,lpxT,plasma membrane
48317,b2174,lpxT,plasma membrane
48318,b2174,lpxT,plasma membrane
48319,b2174,lpxT,membrane
48320,b3290,trkA,potassium ion transmembrane transport
48321,b3290,trkA,protein binding
48322,b3290,trkA,monoatomic cation transmembrane transporter activity
48323,b3290,trkA,potassium ion transmembrane transporter activity
48324,b3290,trkA,NAD binding
48325,b3290,trkA,monoatomic ion transport
48326,b3290,trkA,potassium ion transport
48327,b3290,trkA,potassium ion transport
48328,b3290,trkA,cytosol
48329,b3290,trkA,plasma membrane
48330,b3290,trkA,plasma membrane
48331,b3290,trkA,plasma membrane
48332,b3290,trkA,plasma membrane
48333,b3290,trkA,cytoplasmic side of plasma membrane
48334,b3290,trkA,membrane
48335,b3290,trkA,potassium ion transport
48336,b0777,bioC,biotin biosynthetic process
48337,b0777,bioC,methyltransferase activity
48338,b0777,bioC,methyltransferase activity
48339,b0777,bioC,carboxyl-O-methyltransferase activity
48340,b0777,bioC,carboxyl-O-methyltransferase activity
48341,b0777,bioC,carboxyl-O-methyltransferase activity
48342,b0777,bioC,transferase activity
48343,b0777,bioC,malonyl-CoA methyltransferase activity
48344,b0777,bioC,malonyl-CoA methyltransferase activity
48345,b0777,bioC,biotin biosynthetic process
48346,b0777,bioC,biotin biosynthetic process
48347,b0777,bioC,biotin biosynthetic process
48348,b0777,bioC,biotin biosynthetic process
48349,b0777,bioC,methylation
48350,b0777,bioC,methyltransferase activity
48351,b0776,bioF,catalytic activity
48352,b0776,bioF,catalytic activity
48353,b0776,bioF,8-amino-7-oxononanoate synthase activity
48354,b0776,bioF,8-amino-7-oxononanoate synthase activity
48355,b0776,bioF,8-amino-7-oxononanoate synthase activity
48356,b0776,bioF,8-amino-7-oxononanoate synthase activity
48357,b0776,bioF,transferase activity
48358,b0776,bioF,transferase activity
48359,b0776,bioF,pyridoxal phosphate binding
48360,b0776,bioF,pyridoxal phosphate binding
48361,b0776,bioF,pyridoxal phosphate binding
48362,b0776,bioF,protein homodimerization activity
48363,b0776,bioF,biosynthetic process
48364,b0776,bioF,biotin biosynthetic process
48365,b0776,bioF,biotin biosynthetic process
48366,b0776,bioF,biotin biosynthetic process
48367,b0776,bioF,biotin biosynthetic process
48368,b0776,bioF,biotin biosynthetic process
48369,b0776,bioF,biotin biosynthetic process
48370,b0776,bioF,8-amino-7-oxononanoate synthase activity
